,x,y,S-S22
787,0.0,-1500.73,-0.123025
788,0.0,-1437.13,-0.119544
789,0.0,-1376.03,-0.116066
790,0.0,-1317.33,-0.112501
791,0.0,-1260.93,-0.10873
792,0.0,-1206.74,-0.104766
793,0.0,-1154.68,-0.100674
794,0.0,-1104.66,-0.0963908
795,0.0,-1056.6,-0.0919069
796,0.0,-1010.43,-0.0872088
797,0.0,-966.064,-0.0823037
798,0.0,-923.442,-0.0771563
799,0.0,-882.491,-0.0717632
800,0.0,-843.147,-0.0661508
801,0.0,-805.346,-0.0602673
802,0.0,-769.027,-0.0541343
803,0.0,-734.134,-0.0478018
804,0.0,-700.608,-0.0413364
805,0.0,-668.398,-0.03475
806,0.0,-637.451,-0.0281199
807,0.0,-607.718,-0.0215197
808,0.0,-579.151,-0.0149367
809,0.0,-551.705,-0.0093102
810,0.0,-525.335,-0.00452167
811,335.876,-335.876,
812,318.198,-318.198,
813,300.52,-300.52,
814,282.843,-282.843,
815,265.165,-265.165,
816,247.487,-247.487,
817,229.81,-229.81,
818,212.132,-212.132,
819,194.454,-194.454,
820,176.777,-176.777,
821,159.099,-159.099,
822,141.421,-141.421,
823,123.744,-123.744,
824,106.066,-106.066,
825,88.3884,-88.3884,
826,70.7107,-70.7107,
827,53.033,-53.033,
828,35.3553,-35.3553,
829,17.6777,-17.6777,
830,24.5338,-499.398,-0.00321587
831,49.0086,-497.592,-0.00317585
832,73.3652,-494.588,-0.00424254
833,97.5452,-490.393,-0.00567773
834,121.49,-485.016,-0.00774723
835,145.142,-478.47,-0.0105475
836,168.445,-470.772,-0.0141526
837,191.342,-461.94,-0.018672
838,213.778,-451.995,-0.0242084
839,235.698,-440.961,-0.030854
840,257.051,-428.864,-0.0387015
841,277.785,-415.735,-0.0479923
842,297.85,-401.604,-0.0587143
843,317.197,-386.505,-0.0708654
844,335.779,-370.476,-0.0838494
845,499.398,24.5338,-0.250237
846,497.592,49.0086,-0.243852
847,494.588,73.3652,-0.24108
848,490.393,97.5452,-0.235514
849,485.016,121.49,-0.22827
850,478.47,145.142,-0.219904
851,470.772,168.445,-0.210564
852,461.94,191.342,-0.200047
853,451.995,213.778,-0.188237
854,440.961,235.698,-0.17443
855,428.864,257.051,-0.159481
856,415.735,277.785,-0.14399
857,401.604,297.85,-0.128388
858,386.505,317.197,-0.113428
859,370.476,335.779,-0.0997396
860,25.0,0.0,
861,50.0,0.0,
862,75.0,0.0,
863,100.0,0.0,
864,125.0,0.0,
865,150.0,0.0,
866,175.0,0.0,
867,200.0,0.0,
868,225.0,0.0,
869,250.0,0.0,
870,275.0,0.0,
871,300.0,0.0,
872,325.0,0.0,
873,350.0,0.0,
874,375.0,0.0,
875,400.0,0.0,
876,425.0,0.0,
877,450.0,0.0,
878,475.0,0.0,
879,371.468,371.468,-0.0879829
880,389.851,389.851,-0.0959692
881,408.714,408.714,-0.10156
882,428.07,428.07,-0.105757
883,447.931,447.931,-0.108769
884,468.311,468.311,-0.110799
885,489.223,489.223,-0.112173
886,510.682,510.682,-0.113134
887,532.701,532.701,-0.113655
888,555.295,555.295,-0.11381
889,578.48,578.48,-0.113684
890,602.27,602.27,-0.113342
891,626.681,626.681,-0.112824
892,651.73,651.73,-0.112163
893,677.433,677.433,-0.111389
894,703.808,703.808,-0.110543
895,730.872,730.872,-0.109646
896,758.642,758.642,-0.108692
897,787.138,787.138,-0.107701
898,816.378,816.378,-0.106705
899,846.382,846.382,-0.105707
900,877.17,877.17,-0.104637
901,908.762,908.762,-0.103522
902,941.179,941.179,-0.102443
903,974.442,974.442,-0.101359
904,1008.58,1008.58,-0.100191
905,1043.6,1043.6,-0.0990438
906,1079.54,1079.54,-0.0979639
907,1116.42,1116.42,-0.0969249
908,1154.26,1154.26,-0.0956574
909,1193.09,1193.09,-0.094435
910,1232.93,1232.93,-0.0933241
911,1273.81,1273.81,-0.0920792
912,1315.77,1315.77,-0.0909004
913,1358.82,1358.82,-0.0897185
914,1402.99,1402.99,-0.0885303
915,1448.31,1448.31,-0.0872733
916,1494.82,1494.82,-0.086024
917,1542.55,1542.55,-0.0847876
918,1591.52,1591.52,-0.0834989
919,1641.77,1641.77,-0.0821045
920,1693.34,1693.34,-0.0807727
921,1746.25,1746.25,-0.0794544
922,1800.54,1800.54,-0.0779996
923,1856.25,1856.25,-0.0765228
924,1913.41,1913.41,-0.0751814
925,1972.07,1972.07,-0.0735907
926,2032.26,2032.26,-0.0720133
927,2094.03,2094.03,-0.0705097
928,2157.4,2157.4,-0.0688546
929,2222.44,2222.44,-0.0669427
930,2289.17,2289.17,-0.0654413
931,2357.64,2357.64,-0.0639929
932,2427.9,2427.9,-0.0621454
933,2427.9,-2427.9,-0.176352
934,2357.64,-2357.64,-0.174581
935,2289.17,-2289.17,-0.173155
936,2222.44,-2222.44,-0.171781
937,2157.4,-2157.4,-0.170068
938,2094.03,-2094.03,-0.168556
939,2032.26,-2032.26,-0.167019
940,1972.07,-1972.07,-0.165544
941,1913.41,-1913.41,-0.164043
942,1856.25,-1856.25,-0.162666
943,1800.54,-1800.54,-0.161444
944,1746.25,-1746.25,-0.160099
945,1693.34,-1693.34,-0.158743
946,1641.77,-1641.77,-0.157537
947,1591.52,-1591.52,-0.156403
948,1542.55,-1542.55,-0.155194
949,1494.82,-1494.82,-0.154035
950,1448.31,-1448.31,-0.152917
951,1402.99,-1402.99,-0.151887
952,1358.82,-1358.82,-0.150881
953,1315.77,-1315.77,-0.14999
954,1273.81,-1273.81,-0.149006
955,1232.93,-1232.93,-0.148105
956,1193.09,-1193.09,-0.147296
957,1154.26,-1154.26,-0.146547
958,1116.42,-1116.42,-0.14587
959,1079.54,-1079.54,-0.145139
960,1043.6,-1043.6,-0.144445
961,1008.58,-1008.58,-0.14385
962,974.442,-974.442,-0.143313
963,941.179,-941.179,-0.14277
964,908.762,-908.762,-0.142238
965,877.17,-877.17,-0.141751
966,846.382,-846.382,-0.141324
967,816.378,-816.378,-0.140878
968,787.138,-787.138,-0.140451
969,758.642,-758.642,-0.140019
970,730.872,-730.872,-0.139666
971,703.808,-703.808,-0.139294
972,677.433,-677.433,-0.138801
973,651.73,-651.73,-0.138284
974,626.681,-626.681,-0.137705
975,602.27,-602.27,-0.137021
976,578.48,-578.48,-0.136192
977,555.295,-555.295,-0.135168
978,532.701,-532.701,-0.133872
979,510.682,-510.682,-0.132182
980,489.223,-489.223,-0.130028
981,468.311,-468.311,-0.127381
982,447.931,-447.931,-0.124806
983,428.07,-428.07,-0.120484
984,408.714,-408.714,-0.115282
985,389.851,-389.851,-0.108717
986,371.468,-371.468,-0.0978717
987,370.476,-335.779,-0.10885
988,386.505,-317.197,-0.124782
989,401.604,-297.85,-0.140563
990,415.735,-277.785,-0.156172
991,428.864,-257.051,-0.170863
992,440.961,-235.698,-0.184036
993,451.995,-213.778,-0.195782
994,461.94,-191.342,-0.206538
995,470.772,-168.445,-0.216341
996,478.47,-145.142,-0.225174
997,485.016,-121.49,-0.233023
998,490.393,-97.5452,-0.239715
999,494.588,-73.3652,-0.244882
1000,497.592,-49.0086,-0.248209
1001,499.398,-24.5338,-0.250111
1002,525.335,0.0,-0.252434
1003,551.705,0.0,-0.251096
1004,579.151,0.0,-0.236174
1005,607.718,0.0,-0.218147
1006,637.451,0.0,-0.204649
1007,668.398,0.0,-0.193305
1008,700.608,0.0,-0.183721
1009,734.134,0.0,-0.175535
1010,769.027,0.0,-0.168496
1011,805.346,0.0,-0.162429
1012,843.147,0.0,-0.157197
1013,882.491,0.0,-0.152679
1014,923.442,0.0,-0.148748
1015,966.064,0.0,-0.145311
1016,1010.43,0.0,-0.142303
1017,1056.6,0.0,-0.139653
1018,1104.66,0.0,-0.137322
1019,1154.68,0.0,-0.135274
1020,1206.74,0.0,-0.133458
1021,1260.93,0.0,-0.131834
1022,1317.33,0.0,-0.130397
1023,1376.03,0.0,-0.129149
1024,1437.13,0.0,-0.128047
1025,1500.73,0.0,-0.127035
1026,1566.92,0.0,-0.126142
1027,1635.81,0.0,-0.125368
1028,1707.51,0.0,-0.124688
1029,1782.14,0.0,-0.124082
1030,1859.82,0.0,-0.123546
1031,1940.67,0.0,-0.123056
1032,2024.82,0.0,-0.122645
1033,2112.41,0.0,-0.122291
1034,2203.57,0.0,-0.12201
1035,2298.45,0.0,-0.121568
1036,2397.21,0.0,-0.121776
1037,-389.778,275.701,
1038,-473.187,57.3481,
1039,-436.77,193.613,
1040,-460.439,127.437,
1041,-415.451,235.571,
1042,-426.64,214.814,
1043,-453.626,149.866,
1044,-470.37,81.4747,
1045,-475.456,31.8482,
1046,-465.981,104.659,
1047,-375.254,295.212,
1048,-359.254,314.658,
1049,-445.679,171.923,
1050,-402.974,255.956,
1051,-325.089,294.727,
1052,-289.573,258.65,
1053,-77.8702,46.7324,
1054,-262.504,21.645,
1055,-271.631,241.054,
1056,-253.941,223.365,
1057,-362.603,21.3985,
1058,-337.569,21.5767,
1059,-236.271,205.674,
1060,-312.514,21.6274,
1061,-218.609,187.967,
1062,-287.505,21.64,
1063,-200.963,170.216,
1064,-387.575,20.8673,
1065,-436.494,20.0473,
1066,-183.336,152.443,
1067,-237.509,21.6475,
1068,-165.66,134.726,
1069,-212.522,21.7081,
1070,-187.512,21.9142,
1071,-129.772,98.3706,
1072,-162.466,22.1402,
1073,-137.547,22.1193,
1074,-93.9445,65.3374,
1075,-112.923,22.0588,
1076,-87.8781,22.8597,
1077,-59.5214,24.7915,
1078,-147.907,116.778,
1079,-111.16,81.4911,
1080,-308.14,276.346,
1081,-450.558,66.7511,
1082,-364.13,273.861,
1083,-436.274,132.384,
1084,-412.01,194.938,
1085,-429.178,153.585,
1086,-401.424,214.991,
1087,-389.293,234.955,
1088,-447.127,88.9465,
1089,-442.168,110.798,
1090,-377.245,254.972,
1091,-421.039,174.427,
1092,-412.295,20.2621,
1093,-278.151,217.361,
1094,-295.927,235.048,
1095,-242.784,181.466,
1096,-207.644,145.531,
1097,-135.372,69.7956,
1098,-376.011,41.9687,
1099,-325.273,43.2272,
1100,-224.839,43.5788,
1101,-175.302,44.1257,
1102,-125.18,43.8891,
1103,-350.834,42.8091,
1104,-300.068,43.2891,
1105,-274.988,43.3913,
1106,-249.837,43.6297,
1107,-200.073,43.6023,
1108,-149.925,44.8849,
1109,-101.887,43.6297,
1110,-154.707,91.585,
1111,-172.304,110.161,
1112,-260.497,199.445,
1113,-189.942,127.703,
1114,-337.632,311.268,
1115,-314.578,252.159,
1116,-225.218,163.511,
1117,-336.47,269.9,
1118,-349.638,293.271,
1119,-450.115,41.5501,
1120,-37.5109,15.5649,
1121,-457.413,18.6891,
1122,-433.61,56.3534,
1123,-429.287,74.3165,
1124,-423.875,94.9912,
1125,-360.987,234.237,
1126,-375.659,213.924,
1127,-418.112,116.013,
1128,-387.303,194.943,
1129,-412.041,136.575,
1130,-396.937,175.894,
1131,-405.022,156.464,
1132,-113.509,60.8286,
1133,-211.764,65.3087,
1134,-188.24,64.8941,
1135,-236.659,66.3091,
1136,-163.796,67.0119,
1137,-179.119,86.5275,
1138,-196.065,103.011,
1139,-214.415,119.935,
1140,-232.139,138.721,
1141,-262.407,65.6643,
1142,-249.522,157.187,
1143,-287.643,65.1049,
1144,-312.972,64.8997,
1145,-267.076,175.521,
1146,-319.474,229.622,
1147,-338.883,64.5175,
1148,-302.446,212.266,
1149,-337.75,244.419,
1150,-284.838,193.927,
1151,-365.022,63.3024,
1152,-400.738,40.5985,
1153,-414.102,58.6592,
1154,-398.963,100.364,
1155,-406.224,78.8432,
1156,-393.862,121.372,
1157,-350.506,210.295,
1158,-363.155,192.791,
1159,-389.138,140.548,
1160,-374.006,176.11,
1161,-382.186,158.622,
1162,-355.316,255.478,
1163,-390.483,61.0837,
1164,-326.392,208.782,
1165,-309.725,189.265,
1166,-221.134,91.27,
1167,-199.264,82.2022,
1168,-300.725,86.522,
1169,-239.879,113.51,
1170,-256.74,133.186,
1171,-250.117,88.8764,
1172,-275.815,87.1854,
1173,-273.791,151.745,
1174,-353.553,85.6182,
1175,-326.596,86.4056,
1176,-291.625,170.169,
1177,-370.858,107.806,
1178,-380.85,82.8361,
1179,-375.144,128.161,
1180,-354.947,175.144,
1181,-337.333,186.003,
1182,-361.411,159.93,
1183,-368.612,143.468,
1184,-289.437,107.589,
1185,-265.377,109.844,
1186,-317.214,164.729,
1187,-280.77,128.922,
1188,-314.134,108.372,
1189,-298.554,146.117,
1190,-340.988,108.686,
1191,-341.165,161.205,
1192,-355.281,128.257,
1193,-350.602,145.751,
1194,-339.022,225.471,
1195,-327.415,136.045,
1196,-302.062,125.409,
1197,-424.559,39.5784,
1198,-453.876,-149.941,
1199,-436.991,-193.706,
1200,-359.415,-314.355,
1201,-460.63,-127.474,
1202,-390.101,-275.215,
1203,-470.816,-81.7055,
1204,-415.898,-235.603,
1205,-476.464,-32.6037,
1206,-474.194,-57.8614,
1207,-375.215,-294.823,
1208,-403.509,-255.67,
1209,-466.286,-104.713,
1210,-445.909,-172.007,
1211,-426.903,-214.884,
1212,-289.351,-258.735,
1213,-324.746,-294.493,
1214,-200.925,-170.306,
1215,-435.702,-25.337,
1216,-362.498,-21.628,
1217,-337.499,-21.6356,
1218,-253.953,-223.346,
1219,-312.501,-21.6418,
1220,-236.278,-205.664,
1221,-287.501,-21.6458,
1222,-218.602,-187.985,
1223,-262.5,-21.6481,
1224,-237.5,-21.6494,
1225,-183.247,-152.629,
1226,-212.5,-21.6502,
1227,-165.577,-134.932,
1228,-187.5,-21.6504,
1229,-147.947,-117.14,
1230,-162.477,-21.9421,
1231,-129.966,-98.7235,
1232,-137.51,-22.2564,
1233,-111.249,-81.7587,
1234,-112.935,-22.1896,
1235,-94.0074,-65.3657,
1236,-87.9326,-22.7758,
1237,-77.893,-46.7101,
1238,-59.5359,-24.7711,
1239,-307.813,-276.287,
1240,-271.642,-241.04,
1241,-363.93,-272.513,
1242,-429.61,-153.725,
1243,-391.094,-234.469,
1244,-412.467,-195.08,
1245,-447.415,-89.0825,
1246,-442.516,-110.874,
1247,-436.517,-132.431,
1248,-378.364,-253.447,
1249,-421.444,-174.572,
1250,-451.45,-66.3787,
1251,-402.26,-215.006,
1252,-386.987,-21.408,
1253,-260.42,-199.208,
1254,-335.335,-269.204,
1255,-189.734,-128.519,
1256,-225.072,-163.839,
1257,-313.516,-252.394,
1258,-154.753,-91.7619,
1259,-325.001,-43.2721,
1260,-350.217,-43.2822,
1261,-224.856,-43.8203,
1262,-200.193,-43.5025,
1263,-175.427,-43.9715,
1264,-149.975,-45.0742,
1265,-125.284,-44.1726,
1266,-410.659,-21.4619,
1267,-458.33,-20.2303,
1268,-300.0,-43.2943,
1269,-274.976,-43.3603,
1270,-249.819,-43.7944,
1271,-101.957,-43.7781,
1272,-135.509,-70.008,
1273,-278.09,-216.948,
1274,-295.723,-234.886,
1275,-242.747,-181.521,
1276,-207.399,-146.175,
1277,-172.255,-110.605,
1278,-454.872,-42.3911,
1279,-349.372,-292.703,
1280,-37.5138,-15.5608,
1281,-337.521,-311.125,
1282,-433.483,-51.2298,
1283,-429.201,-73.5246,
1284,-353.478,-250.449,
1285,-424.318,-95.0885,
1286,-418.916,-115.954,
1287,-366.43,-232.104,
1288,-412.684,-136.363,
1289,-378.414,-214.343,
1290,-405.494,-156.435,
1291,-388.565,-196.341,
1292,-397.16,-176.656,
1293,-375.236,-42.7049,
1294,-113.601,-61.0166,
1295,-196.042,-103.766,
1296,-179.205,-86.765,
1297,-214.238,-120.659,
1298,-163.958,-67.0256,
1299,-188.477,-65.0098,
1300,-231.876,-139.134,
1301,-211.889,-65.6848,
1302,-266.89,-175.074,
1303,-249.334,-157.241,
1304,-236.671,-66.5941,
1305,-262.27,-65.8211,
1306,-287.467,-65.2109,
1307,-312.504,-64.9749,
1308,-285.582,-192.765,
1309,-337.816,-64.7815,
1310,-319.341,-230.448,
1311,-303.71,-211.761,
1312,-398.791,-41.2001,
1313,-412.574,-58.1742,
1314,-405.994,-79.4545,
1315,-401.049,-100.643,
1316,-381.37,-159.431,
1317,-373.396,-180.236,
1318,-355.296,-211.825,
1319,-368.694,-198.094,
1320,-396.324,-120.295,
1321,-389.188,-139.496,
1322,-342.732,-230.065,
1323,-363.709,-64.2662,
1324,-418.242,-39.4806,
1325,-330.628,-209.638,
1326,-221.059,-91.7509,
1327,-199.334,-82.5953,
1328,-273.302,-151.325,
1329,-239.567,-113.903,
1330,-256.374,-133.332,
1331,-249.853,-89.2017,
1332,-275.471,-87.3977,
1333,-300.225,-86.7205,
1334,-324.94,-86.4652,
1335,-291.684,-168.649,
1336,-315.137,-185.036,
1337,-389.208,-62.0336,
1338,-358.124,-163.313,
1339,-347.893,-187.385,
1340,-382.401,-107.203,
1341,-366.592,-143.121,
1342,-374.551,-123.818,
1343,-379.256,-86.4634,
1344,-332.88,-246.512,
1345,-350.724,-86.0138,
1346,-280.013,-128.835,
1347,-264.993,-110.037,
1348,-288.873,-107.823,
1349,-312.531,-108.427,
1350,-297.03,-145.243,
1351,-312.421,-159.737,
1352,-346.736,-146.588,
1353,-351.796,-127.306,
1354,-337.725,-108.41,
1355,-324.069,-135.569,
1356,-334.063,-162.938,
1357,-362.742,-106.536,
1358,-300.503,-125.179,
1359,-235.606,415.907,
1360,-314.351,359.409,
1361,-193.698,436.978,
1362,-275.206,390.158,
1363,-294.807,375.194,
1364,-255.673,403.602,
1365,-214.881,426.901,
1366,-81.2975,470.705,
1367,-127.482,460.683,
1368,-32.067,476.461,
1369,-149.934,453.853,
1370,-104.598,466.303,
1371,-56.9354,473.971,
1372,-172.003,445.903,
1373,-294.489,324.74,
1374,-46.6189,78.406,
1375,-187.985,218.602,
1376,-21.6504,262.5,
1377,-170.307,200.925,
1378,-21.649,287.5,
1379,-205.667,236.276,
1380,-21.6437,312.501,
1381,-223.351,253.947,
1382,-241.039,271.626,
1383,-21.6342,337.502,
1384,-21.6229,362.503,
1385,-21.6107,387.503,
1386,-22.3329,412.975,
1387,-21.7956,438.093,
1388,-21.6506,237.5,
1389,-152.625,183.247,
1390,-21.6506,212.5,
1391,-134.926,165.567,
1392,-21.8086,187.44,
1393,-22.1118,162.35,
1394,-98.9426,130.192,
1395,-22.2071,137.705,
1396,-22.0958,113.503,
1397,-65.751,94.7751,
1398,-22.837,88.3388,
1399,-24.7642,59.6701,
1400,-117.013,147.875,
1401,-81.9511,111.766,
1402,-276.282,307.801,
1403,-234.477,391.226,
1404,-215.034,402.349,
1405,-195.046,412.424,
1406,-87.388,447.383,
1407,-153.694,429.602,
1408,-253.357,378.439,
1409,-132.28,436.52,
1410,-174.552,421.433,
1411,-272.467,363.895,
1412,-109.622,441.983,
1413,-64.3297,451.026,
1414,-258.72,289.496,
1415,-145.789,207.546,
1416,-181.528,242.744,
1417,-217.014,278.254,
1418,-70.2609,135.827,
1419,-43.2868,300.006,
1420,-43.301,250.0,
1421,-43.1229,225.074,
1422,-43.1635,200.24,
1423,-45.1281,150.108,
1424,-18.9367,458.735,
1425,-43.2967,275.002,
1426,-43.2644,325.011,
1427,-43.2368,350.013,
1428,-43.0455,374.991,
1429,-44.1729,400.34,
1430,-47.3891,428.52,
1431,-91.8137,154.789,
1432,-43.9265,102.764,
1433,-43.9711,175.406,
1434,-44.2136,125.801,
1435,-110.162,172.422,
1436,-163.727,225.118,
1437,-269.255,335.414,
1438,-199.238,260.438,
1439,-127.625,190.11,
1440,-292.7,349.373,
1441,-40.2423,454.468,
1442,-15.5594,37.5406,
1443,-311.123,337.519,
1444,-250.699,353.885,
1445,-233.108,367.358,
1446,-90.1368,421.348,
1447,-215.242,378.487,
1448,-114.639,417.751,
1449,-196.117,388.086,
1450,-136.038,412.384,
1451,-176.309,397.259,
1452,-156.362,405.33,
1453,-252.66,313.846,
1454,-67.0141,164.055,
1455,-86.0126,179.669,
1456,-65.562,237.072,
1457,-64.4897,212.294,
1458,-65.2963,262.461,
1459,-119.58,214.745,
1460,-157.2,249.35,
1461,-65.0031,287.544,
1462,-64.2255,188.723,
1463,-138.563,232.172,
1464,-61.2206,114.187,
1465,-102.367,196.581,
1466,-175.047,266.918,
1467,-64.8926,312.621,
1468,-64.0051,363.725,
1469,-63.6171,388.279,
1470,-192.931,284.963,
1471,-64.6119,338.26,
1472,-66.3095,411.693,
1473,-235.186,296.203,
1474,-215.999,357.798,
1475,-197.96,363.782,
1476,-99.1556,397.197,
1477,-120.308,393.32,
1478,-177.959,373.16,
1479,-139.837,388.824,
1480,-158.614,381.474,
1481,-71.1106,431.994,
1482,-230.082,344.767,
1483,-210.977,304.189,
1484,-85.2533,352.62,
1485,-113.002,239.978,
1486,-81.4429,199.826,
1487,-90.634,221.506,
1488,-86.847,275.651,
1489,-88.4116,250.246,
1490,-132.83,256.633,
1491,-83.1971,378.489,
1492,-168.454,291.356,
1493,-85.8281,326.002,
1494,-150.95,273.648,
1495,-86.0739,300.665,
1496,-229.832,321.299,
1497,-203.612,335.093,
1498,-106.665,369.624,
1499,-179.34,349.434,
1500,-126.791,374.105,
1501,-142.223,367.203,
1502,-160.024,359.346,
1503,-185.899,310.037,
1504,-109.405,265.243,
1505,-107.3,339.947,
1506,-128.035,280.511,
1507,-106.848,289.397,
1508,-107.305,313.749,
1509,-144.439,297.878,
1510,-126.641,354.025,
1511,-159.275,337.78,
1512,-144.394,348.758,
1513,-246.505,333.842,
1514,-80.4832,399.401,
1515,-161.646,315.307,
1516,-134.371,326.061,
1517,-177.954,329.53,
1518,-124.2,301.519,
1519,-2401.56,245.047,-0.115971
1520,-2207.86,277.072,-0.115568
1521,-2072.9,287.191,-0.115775
1522,-1937.02,274.378,-0.116758
1523,-1784.68,273.302,-0.117794
1524,-1641.15,281.72,-0.118882
1525,-1501.55,284.235,-0.120594
1526,-1356.39,255.003,-0.123791
1527,-1203.93,277.832,-0.126935
1528,-1073.98,278.396,-0.131419
1529,-924.022,273.592,-0.139258
1530,-784.926,284.933,-0.148436
1531,-648.798,277.043,-0.160346
1532,-491.691,277.763,-0.161069
1533,-492.421,414.46,-0.124609
1534,-643.686,411.374,-0.13903
1535,-780.021,417.562,-0.136835
1536,-935.52,419.942,-0.131117
1537,-1068.22,407.117,-0.127186
1538,-1212.04,410.388,-0.123032
1539,-1346.17,403.161,-0.120392
1540,-1513.46,416.741,-0.117298
1541,-1645.08,413.062,-0.115848
1542,-1772.44,404.389,-0.114946
1543,-1936.89,408.559,-0.113695
1544,-2056.75,414.21,-0.112983
1545,-2216.4,425.434,-0.11217
1546,-2327.87,440.964,-0.111522
1547,-642.778,559.475,-0.120605
1548,-774.716,553.927,-0.124805
1549,-933.47,557.36,-0.123418
1550,-1061.38,554.169,-0.121264
1551,-1198.37,559.475,-0.118445
1552,-1363.97,570.105,-0.115427
1553,-1513.31,554.29,-0.113859
1554,-1640.77,551.691,-0.112618
1555,-1777.92,558.43,-0.111311
1556,-1924.53,557.548,-0.110368
1557,-2079.8,558.734,-0.109578
1558,-2226.31,561.056,-0.109029
1559,-2337.85,561.864,-0.108705
1560,-773.004,687.296,-0.114353
1561,-924.804,701.679,-0.115114
1562,-1072.66,690.082,-0.115076
1563,-1216.95,688.57,-0.113603
1564,-1352.13,692.45,-0.111872
1565,-1496.48,693.528,-0.110388
1566,-1641.06,688.012,-0.109249
1567,-1793.22,688.857,-0.10805
1568,-1934.78,698.2,-0.106983
1569,-2094.1,691.587,-0.106437
1570,-2205.71,693.593,-0.106322
1571,-2321.94,697.432,-0.105562
1572,-922.898,827.267,-0.108098
1573,-1062.02,832.406,-0.108594
1574,-1202.37,824.508,-0.108592
1575,-1355.86,835.271,-0.107238
1576,-1487.78,830.771,-0.1065
1577,-1625.69,824.416,-0.105754
1578,-1781.42,835.077,-0.104474
1579,-1930.47,835.726,-0.103677
1580,-2092.48,834.096,-0.103057
1581,-2202.21,832.897,-0.102719
1582,-2329.49,834.31,-0.102296
1583,-1060.98,955.856,-0.103089
1584,-1212.08,972.885,-0.102846
1585,-1368.26,976.927,-0.102433
1586,-1502.98,961.685,-0.102433
1587,-1642.33,963.154,-0.101753
1588,-1786.58,968.518,-0.100991
1589,-1927.78,975.452,-0.100189
1590,-2093.02,973.555,-0.0996521
1591,-2203.59,970.807,-0.0990235
1592,-2315.53,953.984,-0.0994701
1593,-1200.76,1112.15,-0.0975976
1594,-1353.21,1127.32,-0.0974085
1595,-1497.69,1101.71,-0.0981738
1596,-1642.55,1115.19,-0.09742
1597,-1774.33,1125.83,-0.0967502
1598,-1927.53,1114.53,-0.0965936
1599,-2093.83,1117.56,-0.0960338
1600,-2206.93,1117.61,-0.0957187
1601,-2318.39,1134.8,-0.0949986
1602,-1346.32,1256.26,-0.0931176
1603,-1491.63,1248.09,-0.0936179
1604,-1634.94,1246.36,-0.0936081
1605,-1780.66,1254.02,-0.0931671
1606,-1929.66,1250.54,-0.0929844
1607,-2070.06,1249.41,-0.0927118
1608,-2218.83,1242.76,-0.0925733
1609,-2331.99,1250.85,-0.0920916
1610,-1481.4,1384.25,-0.0894008
1611,-1634.68,1396.84,-0.0892109
1612,-1782.17,1390.92,-0.0893708
1613,-1932.62,1388.33,-0.0893075
1614,-2088.99,1377.67,-0.0893638
1615,-2228.22,1404.11,-0.088417
1616,-2321.97,1371.8,-0.0890747
1617,-1619.33,1520.16,-0.0856229
1618,-1786.17,1528.78,-0.0855462
1619,-1935.16,1527.6,-0.0855636
1620,-2102.35,1528.7,-0.0853861
1621,-2217.94,1532.79,-0.0851357
1622,-2324.73,1547.63,-0.0845873
1623,-1770.17,1660.52,-0.081851
1624,-1931.54,1665.16,-0.0818312
1625,-2083.55,1663.74,-0.0818188
1626,-2232.38,1657.93,-0.0818974
1627,-2340.52,1661.38,-0.081667
1628,-1919.63,1820.22,-0.0776229
